lambda1,lambda2,lambda3,x_opt,cov_matrix,solution_covariance,objective_covariance,sensitivity_norm,P_matrix,P_flattened
0.7059971478748459,0.18716283365311656,0.10684001847203752,"[-1.4427956385847702, -1.442795622276392, -1.44279561318793]","[[24.71177624548755, -8377.475074755444, 15471.104980810573], [-8377.475074755444, -43.142587916115005, -9648.276458306029], [15471.104980810573, -9648.276458306029, 7.566863033931348]]","[[0.006155760119999321, 0.006155757093683471, 0.0061557587206439906], [0.006155757093683471, 0.006155754067373791, 0.006155755694331555], [0.0061557587206439906, 0.006155755694331555, 0.0061557573212923005]]",1.720232336220083,28377.0217315845,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.20443473302018453,0.6853117346346767,0.11025353234513867,"[-2.0, -2.0, -2.0]","[[-35.97465478595865, -38642.82937543436, 77285.6587508707], [-38642.82937543436, -193.21414687717322, 14389.861914384595], [77285.6587508707, 14389.861914384595, 114.59440083157091]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",9.824806570480963,123882.48718434374,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.20389703203129284,0.345998052598473,0.4501049153702341,"[-1.6157248125466896, -1.6157248026574142, -1.6157248142810268]","[[21.203512738717833, -13544.855385705787, 26371.081796015045], [-13544.855385705787, -68.08119628101252, -8291.269694471737], [26371.081796015045, -8291.269694471737, 22.301781799784592]]","[[0.00030676856501676484, 0.0003067685569906875, 0.00030676848582785], [0.0003067685569906875, 0.0003067685489653145, 0.00030676847780234187], [0.00030676848582785, 0.00030676847780234187, 0.0003067684066402441]]",2.304079524163174,43534.92865877054,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.01831814086592261,0.6953136693244428,0.28636818980963463,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, -38642.829375435496, 77285.65875087013], [-38642.829375435496, -193.21414687717606, 14389.861914384028], [77285.65875087013, 14389.861914384028, 114.59440083156665]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",9.109319083673228,123882.48718434363,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.32155201871778055,0.03661966192083436,0.6418283193613851,"[-1.3281251057867196, -1.3281251988081109, -1.3281250922255072]","[[23.09669440759592, -5995.017058384917, 11834.19617152225], [-5995.017058384917, -30.20695157528177, -9261.188177645357], [11834.19617152225, -9261.188177645357, 3.371152310340264]]","[[0.0003134458121976118, 0.0003134463390589736, 0.00031344516333021923], [0.0003134463390589736, 0.00031344686593014486, 0.00031344569018476826], [0.00031344516333021923, 0.00031344569018476826, 0.0003134445144768765]]",0.9870236410375677,22880.50539909895,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5391613174665332,0.20122131295995785,0.2596173695735091,"[-1.4761221350604665, -1.4761221825085242, -1.4761221842000156]","[[24.69736886014644, -9087.725654606586, 17471.50995213566], [-9087.725654606586, -46.00827136192347, -9735.645508592903], [17471.50995213566, -9735.645508592903, 9.742004678032323]]","[[0.001177705222315563, 0.0011777061326703397, 0.0011777065737210563], [0.0011777061326703397, 0.0011777070430342748, 0.0011777074840809557], [0.0011777065737210563, 0.0011777074840809557, 0.0011777079251343119]]",1.7942950621051552,31068.460594751523,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0380594473006978,0.5755529176862472,0.386387635013055,"[-1.877449210453583, -1.877449224209055, -1.8774492233395326]","[[-8.546252320347492, -28617.9420152402, 55245.590423935195], [-28617.9420152402, -143.59135446134488, 3817.709762931116], [55245.590423935195, 3817.709762931116, 71.66122600902796]]","[[0.0004478440826111351, 0.0004478439347375287, 0.0004478440959110127], [0.0004478439347375287, 0.00044784378686443647, 0.00044784394803759717], [0.0004478440959110127, 0.00044784394803759717, 0.0004478441092112385]]",5.373453419895891,88154.97362865284,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5044601077703138,0.04449020700662277,0.45104968522306343,"[-1.2822143425353398, -1.2822143682868476, -1.282214354849261]","[[21.894749412978598, -5327.199060579062, 10487.257837501857], [-5327.199060579062, -26.955688736556027, -8821.729155696828], [10487.257837501857, -8821.729155696828, 2.3189883844647596]]","[[0.0007831388303146419, 0.0007831376149621049, 0.0007831359855523008], [0.0007831376149621049, 0.000783136399854318, 0.0007831347704425868], [0.0007831359855523008, 0.0007831347704425868, 0.0007831331410641242]]",0.9801660093860712,20793.51522764764,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2686529262811206,0.0018261192522993418,0.72952095446658,"[-1.3159959746248358, -1.3159960174150926, -1.3159959992295938]","[[22.81013495141515, -5807.416525587428, 0.0], [-5807.416525587428, -29.242540746242796, -9149.922753408859], [0.0, -9149.922753408859, 0.0]]","[[9.092670966845833e-05, 9.09260990896509e-05, 9.09257812165223e-05], [9.09260990896509e-05, 9.092548854414984e-05, 9.092517068165674e-05], [9.09257812165223e-05, 9.092517068165674e-05, 9.092485291241447e-05]]",0.4301461499332386,15326.308153579454,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.45404703744141317,0.3858310755462227,0.16012188701236413,"[-1.9471409765685932, -1.9471409001228854, -1.9471409422845587]","[[-25.850399910851607, -35881.48790662025, 65700.33505164382], [-35881.48790662025, -180.76934560107424, 11409.807606045844], [65700.33505164382, 11409.807606045844, 89.1053010486317]]","[[0.00196660499167468, 0.0019666050517552942, 0.0019666048782083366], [0.0019666050517552942, 0.00196660511183718, 0.0019666049382898775], [0.0019666048782083366, 0.0019666049382898775, 0.0019666047647432434]]",6.20304329686562,107090.79841587936,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.30113556692174986,0.30430087098956243,0.39456356208868765,"[-1.590002711460618, -1.5900027061839228, -1.5900027142005901]","[[22.327373419588525, -12588.400096261978, 24432.850393971108], [-12588.400096261978, -63.343488626095024, -8735.90452982782], [24432.850393971108, -8735.90452982782, 19.37524182967465]]","[[0.00041179257811375095, 0.00041179283326524843, 0.0004117932235697058], [0.00041179283326524843, 0.00041179308842144224, 0.000411793478723142], [0.0004117932235697058, 0.000411793478723142, 0.0004117938690291923]]",2.204819669075396,40786.038455986,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7818881568768381,0.1903875054903889,0.027724337632773013,"[-1.451994056313732, -1.451994046815235, -1.4519940222860934]","[[24.734111892235955, -9047.627266758996, 14849.964459552626], [-9047.627266758996, -49.18656994542951, -8961.399529778848], [14849.964459552626, -8961.399529778848, 7.462929091767112]]","[[0.045042658572240504, 0.0450426617107319, 0.04504266078173933], [0.0450426617107319, 0.04504266484922697, 0.04504266392023237], [0.04504266078173933, 0.04504266392023237, 0.045042662991242294]]",1.7635671827908632,27665.474098075018,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.18192895728721514,0.4356444218981945,0.3824266208145902,"[-1.7373523302636682, -1.7373523300557743, -1.737352327389034]","[[11.982474785732933, -19316.268497878893, 37350.11442238104], [-19316.268497878893, -97.0346305807702, -4471.099219008323], [37350.11442238104, -4471.099219008323, 40.11833187466536]]","[[0.0003951412059997351, 0.0003951412779640017, 0.0003951411587312317], [0.0003951412779640017, 0.00039514134993040426, 0.00039514123069721237], [0.0003951411587312317, 0.00039514123069721237, 0.00039514111146449996]]",3.296324102619121,59802.10010799311,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.33315137270173995,0.4155039986806531,0.2513446286176069,"[-1.832082971278747, -1.8320829627164035, -1.832082990354454]","[[-0.9260123730129521, -25557.76282226418, 48459.539466797134], [-25557.76282226418, -128.54267551793086, 959.708154245078], [48459.539466797134, 959.708154245078, 59.15469262732529]]","[[0.0009726829349616233, 0.0009726828777183719, 0.000972683187162189], [0.0009726828777183719, 0.0009726828204759182, 0.0009726831299196655], [0.000972683187162189, 0.0009726831299196655, 0.0009726834393669274]]",4.422754393152683,77491.3834852856,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.06634981448728451,0.7121691730281546,0.22148101248456073,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, -38642.829375435496, 77285.65875087013], [-38642.829375435496, -193.21414687717606, 14389.861914384028], [77285.65875087013, 14389.861914384028, 114.59440083156665]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",9.845960339515672,123882.48718434363,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.668919095132385,0.04416569981667078,0.2869152050509442,"[-1.1807559259183358, -1.1807558521541048, -1.1807558323680112]","[[18.555053585875125, -4170.486030186477, 8223.791199682484], [-4170.486030186477, -21.305489128265886, -7608.76666039179], [8223.791199682484, -7608.76666039179, 1.140124143480925]]","[[0.7125585857176786, 0.37365801693790635, 0.7125585772137226], [0.37365801693790635, 0.3812357583668806, 0.37365801249586217], [0.7125585772137226, 0.37365801249586217, 0.7125585687097853]]",0.5112266515957272,16906.651074244543,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5417687207701977,0.30691580842480654,0.15131547080499577,"[-1.772116808371443, -1.772116804896435, -1.7721168285328863]","[[7.277525169006438, -22034.864638572955, 40457.70003104941], [-22034.864638572955, -111.39473436321268, -2008.205847990041], [40457.70003104941, -2008.205847990041, 45.01459582118699]]","[[0.002456473053044782, 0.002456473652262079, 0.002456473712060881], [0.002456473652262079, 0.0024564742514806928, 0.0024564743112791025], [0.002456473712060881, 0.0024564743112791025, 0.0024564743710789195]]",3.9615973338535646,65213.50912505839,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.021920840282177508,0.054688831496360626,0.9233903282214618,"[-1.3793623247369937, -1.379361932531124, -1.3793618564783254]","[[24.09878481801826, -6869.731283291429, 13598.452606127012], [-6869.731283291429, -34.51272415267397, -9636.080337400017], [13598.452606127012, -9636.080337400017, 5.041910335046751]]","[[0.00014359627672850698, 0.0001435960248201003, 0.0001435958010883126], [0.0001435960248201003, 0.00014359577292001502, 0.00014359554917938998], [0.0001435958010883126, 0.00014359554917938998, 0.00014359532545772573]]",1.115534280559516,25493.76645789129,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.031061588467763853,0.1622993816929484,0.8066390298392877,"[-1.4395412901476603, -1.4395412729555965, -1.4395412937481955]","[[24.701398144053144, -8116.419560890619, 16024.854183893778], [-8116.419560890619, -40.770534165618955, -9850.048885975866], [16024.854183893778, -9850.048885975866, 7.7789196325319665]]","[[0.00015016433501974458, 0.00015016427573563283, 0.00015016438709474045], [0.00015016427573563283, 0.0001501642164541768, 0.00015016432781186678], [0.00015016438709474045, 0.00015016432781186678, 0.0001501644391709124]]",1.3227420254772833,28972.291853187548,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.25128300518011365,0.3277125716260579,0.42100442319382847,"[-1.6067983886401302, -1.6067985182314681, -1.6067983678691662]","[[21.619719323869546, -13208.859574031563, 25674.993569346254], [-13208.859574031563, -66.42402115075932, -8451.653178016655], [25674.993569346254, -8451.653178016655, 21.242475680075756]]","[[0.00035377321947331196, 0.00035377297336250906, 0.0003537734409901066], [0.00035377297336250906, 0.00035377272725297965, 0.0003537731948793473], [0.0003537734409901066, 0.0003537731948793473, 0.00035377366250837747]]",2.273974506057212,42546.7360176253,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.37322225155200184,0.05606552885746848,0.5707122195905298,"[-1.3314581766678661, -1.331458184570913, -1.3314581540885755]","[[23.170385781889102, -6048.900427670354, 11921.307152810847], [-6048.900427670354, -30.50345362000364, -9291.096587418295], [11921.307152810847, -9291.096587418295, 3.4582273183115575]]","[[0.00043579615810059106, 0.00043579632354910267, 0.00043579617330482103], [0.00043579632354910267, 0.0004357964890268371, 0.0004357963387375054], [0.00043579617330482103, 0.0004357963387375054, 0.00043579618856253696]]",1.1166549534048986,23023.11777564731,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2388140276489073,0.004305380327294472,0.7568805920237983,"[-1.323282888067406, -1.3232828907880443, -1.3232828908586427]","[[22.98690858154373, -5918.323304373771, 0.0], [-5918.323304373771, -29.790014972497936, -9216.438592860888], [0.0, -9216.438592860888, 0.0]]","[[9.390650495213054e-05, 9.390710724709278e-05, 9.390647017607061e-05], [9.390710724709278e-05, 9.39077095976408e-05, 9.390707247709513e-05], [9.390647017607061e-05, 9.390707247709513e-05, 9.390643543303238e-05]]",0.48186675291105124,15489.996707071849,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.15766092533628712,0.8174040195192148,0.024935055144498102,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, -38642.829375435496, 77285.65875087013], [-38642.829375435496, -193.21414687717748, 14389.861914384312], [77285.65875087013, 14389.861914384312, 114.59440083156665]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",12.49963925057455,123882.48718434368,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.36752049239376183,0.4566657991242455,0.17581370848199274,"[-2.0, -2.0, -2.0]","[[-35.97465478596007, -38642.82937543493, 77285.65875087013], [-38642.82937543493, -193.21414687717535, 14389.861914384737], [77285.65875087013, 14389.861914384737, 114.59440083156878]]","[[0.0002676397071563491, 0.00026763974576348, 0.00026763966027246243], [0.00026763974576348, 0.0002676397843706172, 0.000267639698879582], [0.00026763966027246243, 0.000267639698879582, 0.00026763961338860436]]",7.488866759496811,123882.48718434342,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.07945815486409342,0.06325536070976807,0.8572864844261385,"[-1.3788110331876782, -1.378811014357806, -1.3788111279118607]","[[24.08971814031844, -6860.603208315154, 13570.20544745879], [-6860.603208315154, -34.4793101502443, -9632.372957083746], [13570.20544745879, -9632.372957083746, 5.017979164557218]]","[[0.00016615906440314285, 0.00016615808398288918, 0.00016615718927883756], [0.00016615808398288918, 0.00016615710358704137, 0.0001661562088763691], [0.00016615718927883756, 0.0001661562088763691, 0.00016615531419867383]]",1.1349311663207087,25455.91712004399,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4506930017753635,0.5492500092652063,5.6988959430268784e-05,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, 0.0, 77285.65875086999], [0.0, -193.21414687717535, 14389.861914384453], [77285.65875086999, 14389.861914384453, 114.59440083156878]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",7.951809992748015,111177.03947623809,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.437127338874973,0.19658212217365792,0.3662905389513692,"[-1.4650589463747308, -1.4650589344993703, -1.4650589341812879]","[[24.732130808326502, -8768.620228374857, 17048.076935480123], [-8768.620228374857, -44.25091267633938, -9801.422039527451], [17048.076935480123, -9801.422039527451, 9.13600301049371]]","[[0.0006339559497164685, 0.0006339557906642339, 0.0006339563199830469], [0.0006339557906642339, 0.0006339556316137698, 0.0006339561609310467], [0.0006339563199830469, 0.0006339561609310467, 0.0006339566902514563]]",1.6590284629753334,30449.789114163257,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.05666332242399964,0.20464211442020097,0.7386945631557994,"[-1.466934282341953, -1.4669342550126718, -1.4669342457185224]","[[24.728544548754527, -8772.768347352765, 17292.34359843197], [-8772.768347352765, -44.07039877420331, -9844.956376533815], [17292.34359843197, -9844.956376533815, 9.3491475826184]]","[[0.00016318818329455912, 0.0001631879340237608, 0.0001631882352647028], [0.0001631879340237608, 0.0001631876847545003, 0.00016318798599406243], [0.0001631882352647028, 0.00016318798599406243, 0.0001631882872362309]]",1.4413513059970153,30754.222416187393,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5137519794215831,0.16884652962223826,0.31740149095617853,"[-1.4236722482708064, -1.423672265591586, -1.4236722481082424]","[[24.60836299419551, -7804.720563737497, 15143.595045324395], [-7804.720563737497, -39.483077692199586, -9783.257862837829], [15143.595045324395, -9783.257862837829, 6.868448325807464]]","[[0.000940714624603026, 0.0009407154377908204, 0.0009407146169522395], [0.0009407154377908204, 0.0009407162509810859, 0.0009407154301443986], [0.0009407146169522395, 0.0009407154301443986, 0.0009407146093246363]]",1.5307111470340022,27783.28181535963,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3611972185192019,0.5829840763053697,0.0558187051754282,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, -38642.829375435496, 77285.65875087013], [-38642.829375435496, -193.21414687717606, 14389.861914384028], [77285.65875087013, 14389.861914384028, 114.59440083156665]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",8.680781363875132,123882.48718434363,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.05894992872141076,0.8292021560675183,0.11184791521107101,"[-2.0, -2.0, -2.0]","[[-35.97465478596007, -38642.829375434645, 77285.65875087099], [-38642.829375434645, -193.21414687717606, 14389.861914384595], [77285.65875087099, 14389.861914384595, 114.59440083156807]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",12.486759216074676,123882.4871843443,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
