lambda1,lambda2,lambda3,x_opt,cov_matrix,sensitivity_norm,P_matrix,P_flattened
0.21141640236530937,0.5199225077947739,0.2686610898399169,-1.9608071682606496,"[[-9.279500577494204, -12081.240586669466, 22922.944221011858], [-12081.240586669466, -60.672135559116924, 3917.8094037140454], [22922.944221011858, 3917.8094037140454, 32.00958088762391]]",37061.28363431728,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4061507454560075,0.10970174943538073,0.4841475051086117,-1.3709359884026164,"[[7.985178725110398, -2242.1831867348806, 4401.477940428879], [-2242.1831867348806, -11.312236224275996, -3193.6011410312835], [4401.477940428879, -3193.6011410312835, 1.5660764599706667]]",8318.60310895243,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.25987092980847437,0.08284901657429444,0.6572800536172313,-1.371193359177529,"[[7.987881735179592, -2241.597185015323, 4420.693784746881], [-2241.597185015323, -11.283802450790592, -3194.899583243167], [4420.693784746881, -3194.899583243167, 1.5747697528079918]]",8339.636878252164,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.005669829389121174,0.42455084187113395,0.569779328739745,-1.6452543255308245,"[[6.536373300919429, -4905.592575657671, 9600.214513544535], [-4905.592575657671, -24.62343187134497, 0.0], [9600.214513544535, 0.0, 8.69478557387886]]",15246.594343843048,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.02927000375496641,0.11274573533072554,0.8579842609143081,-1.41029651256403,"[[8.16483425248471, -2493.0933967676337, 4928.432387721812], [-2493.0933967676337, -12.524352835346875, -3260.415200984461], [4928.432387721812, -3260.415200984461, 2.1107906513476493]]",9070.323231048273,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.028046627893045854,0.3027991682093703,0.6691542038975838,-1.5381624647804697,"[[7.969630236234693, -3589.5543457707645, 7056.605075311566], [-3589.5543457707645, -18.025311934463595, -3158.311016992492], [7056.605075311566, -3158.311016992492, 4.855533844849802]]",12054.518660797166,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.04683834220646466,0.39614622733101695,0.5570154304625184,-1.6272902826612337,"[[6.876388354032947, -4657.429361074854, 9112.266051242166], [-4657.429361074854, -23.383893448060533, -2697.084784608421], [9112.266051242166, -2697.084784608421, 7.927634617468726]]",14966.605202695699,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.27337054149074574,0.5848479708740604,0.14178148763519383,-2.0,"[[-11.99155159532026, -12880.943125145164, 25761.886250290045], [-12880.943125145164, -64.40471562572547, 4796.6206381281745], [25761.886250290045, 4796.6206381281745, 38.19813361052269]]",41294.16239478125,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5553615909979677,0.00947151408929043,0.43516689491274185,-1.225426298976226,"[[6.711812600404965, -1544.5797357133627, 0.0], [-1544.5797357133627, -7.832133678324027, -2720.126404893204], [0.0, -2720.126404893204, 0.49888394655939194]]",4423.769329065283,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3688425013161389,0.176652928843707,0.4545045698401541,-1.4420326738517224,"[[8.236857602445546, -2732.7169384100002, 5344.535111355312], [-2732.7169384100002, -13.773175718444541, -3276.0688381574355], [5344.535111355312, -3276.0688381574355, 2.6185010768074335]]",9671.045099232977,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5363314193198064,0.07971913004261655,0.383949450637577,-1.3053433324722699,"[[7.506221510199129, -1884.269899350741, 3695.609495472407], [-1884.269899350741, -9.544994781373628, -3020.4921975213315], [3695.609495472407, -3020.4921975213315, 0.9303289533749926]]",7256.920816684121,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3004245132414283,0.0049814484780864145,0.6945940382804852,-1.311292705834269,"[[7.563959753891059, -1912.459282482306, 0.0], [-1912.459282482306, -9.63402775479194, -3035.3733565608995], [0.0, -3035.3733565608995, 0.0]]",5073.67065049782,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4685064804138388,0.5232201613695964,0.008273358216564821,-2.0,"[[-11.99155159532026, 0.0, 25761.886250289903], [0.0, -64.40471562572476, 4796.620638127891], [25761.886250289903, 4796.620638127891, 38.19813361052233]]",37059.01315874583,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.23716235646441913,0.388168275070701,0.3746693684648798,-1.6909416976369445,"[[5.435286145493379, -5634.898563408299, 10896.794675580992], [-5634.898563408299, -28.323992590324387, -2076.58173754087], [10896.794675580992, -2076.58173754087, 10.786560978580795]]",17595.73140308491,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0,0.5,0.5,-1.7308791515300044,"[[4.242858516023595, -6291.081405920202, 12261.40310605718], [-6291.081405920202, -31.570010727343245, 0.0], [12261.40310605718, 0.0, 0.0]]",19489.495566527956,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6081328384058217,0.007641497267827107,0.38422566432635125,-1.1900705400149547,"[[6.3057857847601095, -1421.948226454317, 0.0], [-1421.948226454317, -7.2303073871156975, -2570.1098471871296], [0.0, -2570.1098471871296, 0.3989069944957624]]",4153.9011748061275,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6458924084572357,0.298688574221857,0.05541901732090722,-2.0,"[[-11.991551595320349, -12880.94312514497, 25761.886250290136], [-12880.94312514497, -64.4047156257252, 4796.620638128193], [25761.886250290136, 4796.620638128193, 38.198133610522866]]",41294.16239478124,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.25238496921943526,0.32783950742068685,0.41977552335987794,-1.6073233124629418,"[[7.198523543085145, -4409.878095146524, 8571.004503479144], [-4409.878095146524, -22.17636914631349, -2813.6671008773105], [8571.004503479144, -2813.6671008773105, 7.1002215438142]]",14200.433977797304,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3194091545908109,0.5223915860171119,0.15819925939207724,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250289976], [-12880.943125145093, -64.40471562572547, 4796.620638128033], [25761.886250289976, 4796.620638128033, 38.19813361052269]]",41294.16239478108,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2473163147893024,0.701973588760391,0.0507100964503067,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250290117], [-12880.943125145093, -64.40471562572512, 4796.620638127962], [25761.886250290117, 4796.620638127962, 38.19813361052233]]",41294.16239478124,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.09305130998117282,0.181726656263583,0.7252220337552442,-1.4512307650256977,"[[8.244597346721783, -2797.2869826075807, 5513.978528754784], [-2797.2869826075807, -14.056285219275999, -3284.6228853284388], [5513.978528754784, -3284.6228853284388, 2.8053803126775634]]",9901.278492074349,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.38118446029170644,0.1228606831632944,0.4959548565449992,-1.3872232023576265,"[[8.070314093751207, -2344.06217067189, 4600.658818198866], [-2344.06217067189, -11.81969113985497, -3223.894782648937], [4600.658818198866, -3223.894782648937, 1.7712903402224534]]",8608.634105048941,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.19482492426368353,0.16761364280244317,0.6375614329338732,-1.4391482231558905,"[[8.233223467727946, -2705.2726792672743, 5323.824602895328], [-2705.2726792672743, -13.605334686029735, -3280.4983014179356], [5323.824602895328, -3280.4983014179356, 2.5793504156937708]]",9635.705220611937,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1611104716160096,0.2777606752795624,0.561128853104428,-1.5318954851557474,"[[8.012173114174104, -3529.9051595933406, 6917.882741729642], [-3529.9051595933406, -17.741566555366717, -3170.9651475673436], [6917.882741729642, -3170.9651475673436, 4.666833007324911]]",11863.604207815379,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3640523282653846,0.16003565912492654,0.4759120126096889,-1.4250552536722814,"[[8.206537699808614, -2604.324875243016, 5101.018456802357], [-2604.324875243016, -13.125959862575076, -3268.9509376733913], [5101.018456802357, -3268.9509376733913, 2.3288307248812146]]",9326.206100674757,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3099020422902911,0.007510609134802225,0.6825873485749067,-1.3108394968396853,"[[7.560000292697566, -1910.2479906614533, 0.0], [-1910.2479906614533, -9.624156529391925, -3034.0199175555326], [0.0, -3034.0199175555326, 0.9782299314673892]]",5070.384524553017,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7855671727086284,0.1936033243817089,0.020829502909662536,-1.4861394143345046,"[[8.205121426292683, -3467.123634782263, 5338.172457793968], [-3467.123634782263, -19.28538429974216, -2691.5745296291147], [5338.172457793968, -2691.5745296291147, 3.0127813970463713]]",9773.620526705803,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.00851620037308765,0.24700873952899402,0.7444750600979183,-1.4948337997758576,"[[8.190400401716502, -3166.384225680971, 6239.210163746236], [-3166.384225680971, -15.900749664974079, 0.0], [6239.210163746236, 0.0, 3.7317059531044805]]",9894.836982295321,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.08321767099096704,0.6851003477854083,0.23168198122362482,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572547, 4796.6206381281745], [25761.886250290045, 4796.6206381281745, 38.19813361052233]]",41294.16239478116,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.15108776118664244,0.08479212397096816,0.7641201148423895,-1.384703397595101,"[[8.059326719561888, -2324.5270275809203, 4591.393863762824], [-2324.5270275809203, -11.688334954047797, -3221.479649022214], [4591.393863762824, -3221.479649022214, 1.7467457752464277]]",8586.309679220565,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.08301312174629939,0.21198005034754594,0.7050068279061547,-1.472520669010336,"[[8.237528926780868, -2971.7881842918814, 5853.287781433635], [-2971.7881842918814, -14.931113239324745, -3277.8537700622933], [5853.287781433635, -3277.8537700622933, 3.2311838288677563]]",10376.606267973733,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.02051289329270679,0.12787701864042053,0.8516100880668727,-1.4193844889208493,"[[8.192413547579669, -2556.7974253413795, 5053.124752611459], [-2556.7974253413795, -12.843371149945604, -3270.139272810404], [5053.124752611459, -3270.139272810404, 2.2526859587460812]]",9248.266029312957,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.28804834370036164,0.10857164731210875,0.6033800089875296,-1.3868229336818374,"[[8.068970392049657, -2339.744777055657, 4606.748267244107], [-2339.744777055657, -11.781174375028858, -3224.2545994410143], [4606.748267244107, -3224.2545994410143, 1.7703334348129651]]",8613.066406425647,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6489581284702984,0.005376722175577186,0.3456651493541243,-1.1546589524460684,"[[5.879483905609062, -1313.523671102006, 0.0], [-1313.523671102006, -6.69743220717951, -2412.173484535955], [0.0, -2412.173484535955, 0.34324414437241213]]",3884.318505199201,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6706586919062235,0.07302582408088956,0.256315484012887,-1.2172770964355282,"[[6.603905407990585, -1512.2396637154445, 2967.537442833503], [-1512.2396637154445, -7.729096889490705, -2697.9118914304577], [2967.537442833503, -2697.9118914304577, 0.47015152342195776]]",6061.670996487484,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.06894925968727565,0.36979471915589956,0.5612560211568248,-1.6057178710627447,"[[7.228805134318961, -4373.935268057991, 8561.590849409697], [-4373.935268057991, -21.96467190927276, -2842.67029127367], [8561.590849409697, -2842.67029127367, 7.077608872156205]]",14178.378918920092,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.37386765917661446,0.4861714278090528,0.1399609130143327,-2.0,"[[-11.99155159532026, -12880.94312514488, 25761.886250290187], [-12880.94312514488, -64.40471562572512, 4796.620638128245], [25761.886250290187, 4796.620638128245, 38.198133610522866]]",41294.16239478126,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7367051530808453,0.23435773125744946,0.028937115661705134,-1.9346257200262318,"[[-10.845579303681685, -12651.748666817308, 19221.654257071812], [-12651.748666817308, -63.25874333408663, 4378.015246632145], [19221.654257071812, 4378.015246632145, 22.374239574111463]]",33127.27167025264,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.50224489598737,0.20553073816364598,0.2922243658489841,-1.4811659073203194,"[[8.22385678210349, -3069.0193004827647, 5922.932767516364], [-3069.0193004827647, -15.51513335762511, -3245.02259113018], [5922.932767516364, -3245.02259113018, 3.365152514016767]]",10490.981221021937,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.18768771138527232,0.4715401827088274,0.34077210590590024,-1.8090289870390417,"[[0.9743888495291841, -7913.168925059715, 15220.276971172701], [-7913.168925059715, -39.745405597538586, -251.27499992326108], [15220.276971172701, -251.27499992326108, 18.142601051152596]]",24262.69430799735,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.541655286176875,0.20896203119859186,0.24938268262453314,-1.4910914633934038,"[[8.200183906396052, -3165.5114782986434, 6071.609708427079], [-3165.5114782986434, -16.026488849123943, -3223.392580719526], [6071.609708427079, -3223.392580719526, 3.5697851660469127]]",10702.8347195972,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.24211930461479278,0.13327795104632706,0.6246027443388801,-1.4102902999078608,"[[8.164485715369718, -2495.8598428332657, 4913.560705571936], [-2495.8598428332657, -12.559379895728462, -3258.1778811233517], [4913.560705571936, -3258.1778811233517, 2.103884973659831]]",9054.085561672244,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6282798683457597,0.18963509349433394,0.18208503815990645,-1.454294498765418,"[[8.24573324352773, -2858.625383987601, 5425.401680727404], [-2858.625383987601, -14.554484622844566, -3244.364802526309], [5425.401680727404, -3244.364802526309, 2.782639824120281]]",9811.50031740319,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.23455442291725395,0.5536365176477415,0.21180905943500453,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290187], [-12880.943125145022, -64.40471562572512, 4796.620638128245], [25761.886250290187, 4796.620638128245, 38.198133610523044]]",41294.16239478135,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.10743384462323322,0.21591165420483646,0.6766545011719303,-1.4759781254447328,"[[8.232957978035138, -3001.8757961677165, 5908.509122411409], [-3001.8757961677165, -15.084579064976289, -3274.708625729694], [5908.509122411409, -3274.708625729694, 3.303276855992898]]",10454.243927472247,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7165886898444738,0.22082738017674197,0.06258392997878423,-1.631383625687759,"[[6.604223954019872, -5126.396257541436, 8628.919333081662], [-5126.396257541436, -26.529908703832383, -2140.534348390055], [8628.919333081662, -2140.534348390055, 7.300810142263048]]",14513.47478170767,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.551423321650836,0.15068492589096089,0.29789175245820326,-1.3911499023706697,"[[8.086760231763224, -2376.080380742094, 4610.89571977106], [-2376.080380742094, -12.040658040445784, -3225.7343141308324], [4610.89571977106, -3225.7343141308324, 1.8081128564563453]]",8638.470466571764,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8302011913867469,0.07688806756820513,0.09291074104504808,-0.9756359675567479,"[[3.654857790591648, -929.374843888433, 1866.3557003573271], [-929.374843888433, -4.822969282057987, -1593.5171664665982], [1866.3557003573271, -1593.5171664665982, 0.4882941555413023]]",3711.15523503325,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.47026934068672904,0.25091405931267885,0.27881660000059205,-1.5558785925609753,"[[7.817130014207319, -3818.376542672812, 7332.839008954774], [-3818.376542672812, -19.2770296213296, -3048.9861916008285], [7332.839008954774, -3048.9861916008285, 5.289575448923234]]",12461.707306381088,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.12718851380303609,0.44320179680216654,0.4296096893947973,-1.7170710564563085,"[[4.679808839455646, -6061.418057313404, 11766.79457141546], [-6061.418057313404, -30.43950761126215, -1781.002131497864], [11766.79457141546, -1781.002131497864, 12.228886458967558]]",18887.602333211405,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
